"MEDICAL_CODE_ID","DESCRIPTION","READ_CODE","SNOMED_CT_CODE","DATABASE"
"O85X","Puerperal sepsis","O85","","ICD10"
"O86","Other puerperal infections","O86","","ICD10"
"O860","Infection of obstetric surgical wound","O86.0","","ICD10"
"O861","Other infection of genital tract following delivery","O86.1","","ICD10"
"O862","Urinary tract infection following delivery","O86.2","","ICD10"
"O863","Other genitourinary tract infections following delivery","O86.3","","ICD10"
"O864","Pyrexia of unknown origin following delivery","O86.4","","ICD10"
"O868","Other specified puerperal infections","O86.8","","ICD10"
"O91","Infections of breast associated with childbirth","O91","","ICD10"
"O910","Infection of nipple associated with childbirth","O91.0","","ICD10"
"O911","Abscess of breast associated with childbirth","O91.1","","ICD10"
"O912","Nonpurulent mastitis associated with childbirth","O91.2","","ICD10"
"R572","Septic shock","R57.2","","ICD10"
"R650","Systemic Inflammatory Response Syndrome of infectious origin without organ failure","R65.0","","ICD10"
"R651","Systemic Inflammatory Response Syndrome of infectious origin with organ failure","R65.1","","ICD10"
"T814","Infection following a procedure, not elsewhere classified","T81.4","","ICD10"
